country,year,Maternity_weeks,Maternity_prebirth,Maternity_postbirth,Parental_protected,Parental_paid,Parental_paid_long,Homecare_protected,Homecare_paid,Total_Protected,Total_paid,Total_paid_long,Patleave,Patleave_paid,Father_specific_Parleave,Father_specific_Parleave_paid,Total_Father_specific,Total_Father_specific_paid
Portugal,1990,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1991,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1992,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1993,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1994,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1995,14,5.428571428571429,8.571428571428571,0,0,..,104,..,118,14,14,0.4,0,0,0,0.4,0
Portugal,1996,14,5.428571428571429,8.571428571428571,0,0,..,104,..,118,14,14,0.4,0,0,0,0.4,0
Portugal,1997,14,5.428571428571429,8.571428571428571,0,0,..,104,..,118,14,14,0.4,0,0,0,0.4,0
Portugal,1998,14,5.428571428571429,8.571428571428571,0,0,..,104,..,118,14,14,0.4,0,0,0,0.4,0
Portugal,1999,15.714285714285714,5.428571428571429,10.285714285714285,0,0,..,104,..,119.71428571428571,15.714285714285714,15.714285714285714,0.4,0,0,0,0.4,0
Portugal,2000,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2001,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2002,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2003,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2004,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2005,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2006,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2007,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2008,17.142857142857142,5.428571428571429,11.714285714285714,13,0,..,104,..,134.14285714285714,17.142857142857142,17.142857142857142,4,4,13,0,17,4
Portugal,2009,6.428571428571429,0,6.428571428571429,23.715714285714284,23.715714285714284,28.005714285714287,104,..,134.1442857142857,30.144285714285715,34.434285714285714,4,4,17.2857142857143,17.2857142857143,21.285714285714285,21.285714285714285
Portugal,2010,6.428571428571429,0,6.428571428571429,23.715714285714284,23.715714285714284,28.005714285714287,104,..,134.1442857142857,30.144285714285715,34.434285714285714,4,4,17.2857142857143,17.2857142857143,21.285714285714285,21.285714285714285
Portugal,2011,6.428571428571429,0,6.428571428571429,23.715714285714284,23.715714285714284,28.005714285714287,104,..,134.1442857142857,30.144285714285715,34.434285714285714,4,4,17.2857142857143,17.2857142857143,21.285714285714285,21.285714285714285
Portugal,2012,6.428571428571429,0,6.428571428571429,23.715714285714284,23.715714285714284,28.005714285714287,104,..,134.1442857142857,30.144285714285715,34.434285714285714,4,4,17.2857142857143,17.2857142857143,21.285714285714285,21.285714285714285
Portugal,2013,6.428571428571429,0,6.428571428571429,23.715714285714284,23.715714285714284,28.005714285714287,104,..,134.1442857142857,30.144285714285715,34.434285714285714,4,4,17.2857142857143,17.2857142857143,21.2857142857143,21.2857142857143
Portugal,2014,6.428571428571429,0,6.428571428571429,23.715714285714284,23.715714285714284,28.005714285714287,104,..,134.1442857142857,30.144285714285715,34.434285714285714,4,4,17.2857142857143,17.2857142857143,21.2857142857143,21.2857142857143
Portugal,2015,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,4,4,17.2857142857143,17.2857142857143,21.2857142857143,21.2857142857143
Portugal,2016,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2017,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2018,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2019,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2020,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2021,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2022,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2023,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2024,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Portugal,2025,6,0,6,24.142857142857142,24.142857142857142,28.42857142857143,104,..,134.14285714285714,30.142857142857142,34.42857142857143,5,5,17.2857142857143,17.2857142857143,22.2857142857143,22.2857142857143
Slovak Republic,1970,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1971,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1972,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1973,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1974,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1975,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1976,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1977,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1978,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1979,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1980,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1981,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1982,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1983,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1984,26,8,18,86,0,..,..,..,112,26,..,..,..,..,..,..,..
Slovak Republic,1985,26,8,18,86,52,..,..,..,112,78,..,..,..,..,..,..,..
Slovak Republic,1986,26,8,18,86,52,..,..,..,112,78,..,..,..,..,..,..,..
Slovak Republic,1987,26,8,18,86,52,..,..,..,112,78,..,..,..,..,..,..,..
Slovak Republic,1988,28,6,22,134,134,..,..,..,162,162,..,..,..,..,..,..,..
Slovak Republic,1989,28,6,22,134,134,..,..,..,162,162,..,..,..,..,..,..,..
Slovak Republic,1990,28,6,22,134,134,..,..,..,162,162,..,..,..,..,..,..,..
Slovak Republic,1991,28,6,22,134,134,..,..,..,162,162,..,..,..,..,..,..,..
Slovak Republic,1992,28,6,22,134,134,..,..,..,162,162,..,..,..,..,..,..,..
Slovak Republic,1993,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,1994,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,1995,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,1996,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,1997,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,1998,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,1999,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2000,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2001,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2002,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2003,28,8,20,136,136,..,..,..,164,164,..,0,0,156,4.33,156,0
Slovak Republic,2004,28,8,20,136,136,..,..,..,164,164,..,0,0,156,4.33,156,0
Slovak Republic,2005,28,8,20,136,136,..,..,..,164,164,..,0,0,156,4.33,156,0
Slovak Republic,2006,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2007,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2008,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2009,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2010,28,8,20,136,136,..,..,..,164,164,..,0,0,156,0,156,0
Slovak Republic,2011,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2012,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2013,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2014,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2015,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2016,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2017,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2018,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2019,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2020,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2021,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2022,34,8,26,130,130,..,..,..,164,164,..,0,0,156,28,156,28
Slovak Republic,2023,34,8,26,130,130,..,..,..,164,164,..,28,2,128,26,156,28
Slovak Republic,2024,34,8,26,130,130,..,..,..,164,164,..,28,2,128,26,156,28
Slovak Republic,2025,34,8,26,130,130,..,..,..,164,164,..,28,2,128,26,156,28
Slovenia,1970,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1971,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,1999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,2014,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,12.857142857142858,2.142857142857143,0,0,12.857142857142858,2.142857142857143
Slovenia,2015,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,12.857142857142858,2.142857142857143,0,0,12.857142857142858,2.142857142857143
Slovenia,2016,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,10,2.857142857142857,0,0,10,2.857142857142857
Slovenia,2017,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,7.142857142857143,3.5714285714285716,0,0,7.142857142857143,3.5714285714285716
Slovenia,2018,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,4.285714285714286,4.285714285714286,0,0,4.285714285714286,4.285714285714286
Slovenia,2019,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,4.285714285714286,4.285714285714286,0,0,4.285714285714286,4.285714285714286
Slovenia,2020,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,4.285714285714286,4.285714285714286,0,0,4.285714285714286,4.285714285714286
Slovenia,2021,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,4.285714285714286,4.285714285714286,0,0,4.285714285714286,4.285714285714286
Slovenia,2022,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,4.285714285714286,4.285714285714286,0,0,4.285714285714286,4.285714285714286
Slovenia,2023,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,2.142857142857143,2.142857142857143,8.571428571428571,8.571428571428571,10.714285714285714,10.714285714285714
Slovenia,2024,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,2.142857142857143,2.142857142857143,8.571428571428571,8.571428571428571,10.714285714285714,10.714285714285714
Slovenia,2025,15,4,11,37.142857142857146,37.142857142857146,..,..,..,52.142857142857146,52.142857142857146,..,2.142857142857143,2.142857142857143,8.571428571428571,8.571428571428571,10.714285714285714,10.714285714285714
Spain,1970,12,6,6,0,0,..,..,..,12,12,..,0.2,0.2,0,0,0.2,0.2
Spain,1971,12,6,6,0,0,..,..,..,12,12,..,0.2,0.2,0,0,0.2,0.2
Spain,1972,12,6,6,0,0,..,..,..,12,12,..,0.2,0.2,0,0,0.2,0.2
Spain,1973,12,6,6,0,0,..,..,..,12,12,..,0.2,0.2,0,0,0.2,0.2
Spain,1974,12,6,6,0,0,..,..,..,12,12,..,0.2,0.2,0,0,0.2,0.2
Spain,1975,12,6,6,0,0,..,..,..,12,12,..,0.2,0.2,0,0,0.2,0.2
Spain,1976,14,8,6,0,0,..,..,..,14,14,..,0.2,0.2,0,0,0.2,0.2
Spain,1977,14,8,6,0,0,..,..,..,14,14,..,0.2,0.2,0,0,0.2,0.2
Spain,1978,14,8,6,0,0,..,..,..,14,14,..,0.2,0.2,0,0,0.2,0.2
Spain,1979,14,8,6,0,0,..,..,..,14,14,..,0.2,0.2,0,0,0.2,0.2
Spain,1980,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1981,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1982,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1983,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1984,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1985,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1986,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1987,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1988,14,8,6,0,0,..,..,..,14,14,..,0.4,0.4,0,0,0.4,0.4
Spain,1989,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1990,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1991,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1992,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1993,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1994,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1995,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1996,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1997,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1998,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,1999,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,2000,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,2001,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,2002,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,2003,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,2004,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,2005,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,2006,16,10,6,150,0,..,..,..,166,16,..,0.4,0.4,155.6,0,156,0.4
Spain,2007,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2008,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2009,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2010,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2011,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2012,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2013,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2014,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2015,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2016,16,10,6,150,0,..,..,..,166,16,..,2.09999990463257,2.09999990463257,153.9,0,155.99999990463257,2.09999990463257
Spain,2017,16,10,6,150,0,..,..,..,166,16,..,4.285714285714286,4.285714285714286,151.71,0,155.99571428571429,4.285714285714286
Spain,2018,16,10,6,150,0,..,..,..,166,16,..,4.285714285714286,4.285714285714286,151.71,0,155.99571428571429,4.285714285714286
Spain,2019,16,10,6,150,0,..,..,..,166,16,..,8,8,148,0,156,8
Spain,2020,16,10,6,150,0,..,..,..,166,16,..,12,12,144,0,156,12
Spain,2021,16,4,12,144,0,..,..,..,160,16,..,16,16,140,0,156,16
Spain,2022,16,4,12,144,0,..,..,..,160,16,..,16,16,140,0,156,16
Spain,2023,16,4,12,144,0,..,..,..,160,16,..,16,16,140,0,156,16
Spain,2024,16,4,12,152,0,..,..,..,168,16,..,16,16,148,0,164,16
Spain,2025,16,4,12,152,0,..,..,..,168,16,..,16,16,148,0,164,16
Sweden,1970,26,6,20,0,0,..,..,..,26,26,..,0,0,0,0,0,0
Sweden,1971,26,6,20,0,0,..,..,..,26,26,..,0,0,0,0,0,0
Sweden,1972,26,6,20,0,0,..,..,..,26,26,..,0,0,0,0,0,0
Sweden,1973,26,6,20,0,0,..,..,..,26,26,..,0,0,0,0,0,0
Sweden,1974,0,..,..,26,26,..,..,..,26,26,..,0,0,0,0,0,0
Sweden,1975,0,..,..,30,30,..,..,..,30,30,..,0,0,0,0,0,0
Sweden,1976,0,..,..,30,30,..,..,..,30,30,..,0,0,0,0,0,0
Sweden,1977,0,..,..,30,30,..,..,..,30,30,..,0,0,0,0,0,0
Sweden,1978,0,..,..,78,42.857142857142854,..,..,..,78,42.857142857142854,..,0,0,78,0,78,0
Sweden,1979,0,..,..,78,42.857142857142854,..,..,..,78,42.857142857142854,..,0,0,78,0,78,0
Sweden,1980,0,..,..,78,55.714285714285715,..,..,..,78,55.714285714285715,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1981,0,..,..,78,55.714285714285715,..,..,..,78,55.714285714285715,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1982,0,..,..,78,55.714285714285715,..,..,..,78,55.714285714285715,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1983,0,..,..,78,55.714285714285715,..,..,..,78,55.714285714285715,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1984,0,..,..,78,55.714285714285715,..,..,..,78,55.714285714285715,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1985,0,..,..,78,55.714285714285715,..,..,..,78,55.714285714285715,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1986,0,..,..,78,51.42857142857143,..,..,..,78,51.42857142857143,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1987,0,..,..,78,51.42857142857143,..,..,..,78,51.42857142857143,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1988,0,..,..,78,51.42857142857143,..,..,..,78,51.42857142857143,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1989,0,..,..,78,64.28571428571429,..,..,..,78,64.28571428571429,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1990,0,..,..,78,64.28571428571429,..,..,..,78,64.28571428571429,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1991,0,..,..,78,64.28571428571429,..,..,..,78,64.28571428571429,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1992,0,..,..,78,64.28571428571429,..,..,..,78,64.28571428571429,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1993,0,..,..,78,64.28571428571429,..,..,..,78,64.28571428571429,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1994,0,..,..,78,64.28571428571429,..,..,..,78,64.28571428571429,..,1.4285714285714286,1.4285714285714286,76.57142857142857,0,78,1.4285714285714286
Sweden,1995,4.285714285714286,..,4.285714285714286,73.71428571428571,55.66666666666667,..,..,..,78,59.952380952380956,..,1.4285714285714286,1.4285714285714286,76.57142857142857,4.333333333333333,78,5.761904761904762
Sweden,1996,4.285714285714286,..,4.285714285714286,73.71428571428571,55.66666666666667,..,..,..,78,59.952380952380956,..,1.4285714285714286,1.4285714285714286,76.57142857142857,4.333333333333333,78,5.761904761904762
Sweden,1997,4.285714285714286,..,4.285714285714286,73.71428571428571,55.66666666666667,..,..,..,78,59.952380952380956,..,1.4285714285714286,1.4285714285714286,76.57142857142857,4.333333333333333,78,5.761904761904762
Sweden,1998,4.285714285714286,..,4.285714285714286,73.71428571428571,55.66666666666667,..,..,..,78,59.952380952380956,..,1.4285714285714286,1.4285714285714286,76.57142857142857,4.333333333333333,78,5.761904761904762
Sweden,1999,4.285714285714286,..,4.285714285714286,73.71428571428571,55.66666666666667,..,..,..,78,59.952380952380956,..,1.4285714285714286,1.4285714285714286,76.57142857142857,4.333333333333333,78,5.761904761904762
